Country,Continent,ISO_Code,Level,GDLCODE,Region,Log Gross National Income per capita,Log Gross National Income per capita females,Log Gross National Income per capita males,year
Namibia,Africa,NAM,Subnat,NAMr111,Oshana,8.976,8.792,9.142,2011
Namibia,Africa,NAM,Subnat,NAMr112,Oshikoto,8.78,8.6,8.942,2011
Namibia,Africa,NAM,Subnat,NAMr113,Otjozondjupa,9.382,9.189,9.555,2011
Niger,Africa,NER,National,NERt,Total,6.989,6.242,7.404,2011
Niger,Africa,NER,Subnat,NERr101,Agadez,7.352,6.565,7.787,2011
Niger,Africa,NER,Subnat,NERr102,Diffa,7.112,6.351,7.533,2011
Niger,Africa,NER,Subnat,NERr103,Dosso,6.888,6.151,7.296,2011
Niger,Africa,NER,Subnat,NERr104,Maradi,6.948,6.205,7.36,2011
Niger,Africa,NER,Subnat,NERr106,Tahoua,6.877,6.141,7.284,2011
Niger,Africa,NER,Subnat,NERr105,Tillabery (incl Niamey),7.344,6.559,7.779,2011
Niger,Africa,NER,Subnat,NERr107,Zinder,6.833,6.102,7.238,2011
Nigeria,Africa,NGA,National,NGAt,Total,8.468,8.338,8.581,2011
Nigeria,Africa,NGA,Subnat,NGAr122,Abia,8.83,8.694,8.948,2011
Nigeria,Africa,NGA,Subnat,NGAr137,Abuja FCT,9.243,9.101,9.367,2011
Nigeria,Africa,NGA,Subnat,NGAr108,Adamawa,8.201,8.075,8.31,2011
Nigeria,Africa,NGA,Subnat,NGAr101,Akwa Ibom,8.678,8.545,8.794,2011
Nigeria,Africa,NGA,Subnat,NGAr102,Anambra,9.077,8.938,9.198,2011
Nigeria,Africa,NGA,Subnat,NGAr103,Bauchi,7.859,7.738,7.964,2011
Nigeria,Africa,NGA,Subnat,NGAr131,Bayelsa,8.494,8.363,8.607,2011
Nigeria,Africa,NGA,Subnat,NGAr105,Benue,8.022,7.899,8.129,2011
Nigeria,Africa,NGA,Subnat,NGAr106,Borno,8.141,8.016,8.25,2011
Nigeria,Africa,NGA,Subnat,NGAr107,Cross River,8.263,8.136,8.373,2011
Nigeria,Africa,NGA,Subnat,NGAr123,Delta,8.737,8.603,8.854,2011
Nigeria,Africa,NGA,Subnat,NGAr132,Ebonyi,8.143,8.018,8.252,2011
Nigeria,Africa,NGA,Subnat,NGAr104,Edo,8.913,8.776,9.032,2011
Nigeria,Africa,NGA,Subnat,NGAr133,Ekiti,8.75,8.616,8.867,2011
Nigeria,Africa,NGA,Subnat,NGAr124,Enugu,8.483,8.353,8.597,2011
Nigeria,Africa,NGA,Subnat,NGAr134,Gombe,8.109,7.985,8.218,2011
Nigeria,Africa,NGA,Subnat,NGAr109,Imo,8.802,8.667,8.92,2011
Nigeria,Africa,NGA,Subnat,NGAr125,Jigawa,7.906,7.784,8.012,2011
Nigeria,Africa,NGA,Subnat,NGAr110,Kaduna,8.582,8.451,8.697,2011
Nigeria,Africa,NGA,Subnat,NGAr111,Kano,8.324,8.196,8.435,2011
Nigeria,Africa,NGA,Subnat,NGAr112,Katsina,8.092,7.968,8.2,2011
Nigeria,Africa,NGA,Subnat,NGAr126,Kebbi,7.996,7.873,8.103,2011
Nigeria,Africa,NGA,Subnat,NGAr127,Kogi,8.521,8.39,8.635,2011
Nigeria,Africa,NGA,Subnat,NGAr113,Kwara,8.727,8.593,8.844,2011
Nigeria,Africa,NGA,Subnat,NGAr114,Lagos,9.3,9.157,9.424,2011
Nigeria,Africa,NGA,Subnat,NGAr135,Nassarawa,8.395,8.266,8.508,2011
Nigeria,Africa,NGA,Subnat,NGAr115,Niger,8.388,8.259,8.5,2011
Nigeria,Africa,NGA,Subnat,NGAr116,Ogun,8.48,8.35,8.593,2011
Nigeria,Africa,NGA,Subnat,NGAr117,Ondo,8.592,8.46,8.707,2011
Nigeria,Africa,NGA,Subnat,NGAr128,Osun,8.712,8.578,8.829,2011
Nigeria,Africa,NGA,Subnat,NGAr118,Oyo,8.64,8.507,8.756,2011
Nigeria,Africa,NGA,Subnat,NGAr119,Plateau,8.189,8.064,8.299,2011
Nigeria,Africa,NGA,Subnat,NGAr120,Rivers,8.752,8.618,8.869,2011
Nigeria,Africa,NGA,Subnat,NGAr121,Sokoto,7.979,7.857,8.086,2011
Nigeria,Africa,NGA,Subnat,NGAr129,Taraba,7.937,7.815,8.043,2011
Nigeria,Africa,NGA,Subnat,NGAr130,Yobe,7.855,7.734,7.96,2011
Nigeria,Africa,NGA,Subnat,NGAr136,Zamfora,7.862,7.742,7.968,2011
Rwanda,Africa,RWA,National,RWAt,Total,7.361,7.247,7.471,2011
Rwanda,Africa,RWA,Subnat,RWAr101,City of Kigali,8.085,7.959,8.205,2011
Rwanda,Africa,RWA,Subnat,RWAr105,East,7.318,7.205,7.427,2011
Rwanda,Africa,RWA,Subnat,RWAr104,North,7.266,7.153,7.373,2011
Rwanda,Africa,RWA,Subnat,RWAr102,South,7.245,7.133,7.353,2011
Rwanda,Africa,RWA,Subnat,RWAr103,West,7.272,7.159,7.38,2011
Sao Tome & Principe,Africa,STP,National,STPt,Total,8.143,7.627,8.483,2011
Sao Tome & Principe,Africa,STP,Subnat,STPr101,Regiao Centro,8.316,7.789,8.663,2011
Sao Tome & Principe,Africa,STP,Subnat,STPr104,Regiao do Principe,8.045,7.535,8.381,2011
Sao Tome & Principe,Africa,STP,Subnat,STPr103,Regiao Norte,7.866,7.367,8.194,2011
Sao Tome & Principe,Africa,STP,Subnat,STPr102,Regiao Sul,7.784,7.291,8.109,2011
Senegal,Africa,SEN,National,SENt,Total,7.908,7.468,8.221,2011
Senegal,Africa,SEN,Subnat,SENr101,Dakar,8.606,8.127,8.947,2011
Senegal,Africa,SEN,Subnat,SENr103,Diourbel,7.95,7.508,8.265,2011
Senegal,Africa,SEN,Subnat,SENr109,Fatick,7.448,7.034,7.743,2011
Senegal,Africa,SEN,Subnat,SENr106,Kaolack,7.563,7.142,7.863,2011
Senegal,Africa,SEN,Subnat,SENr110,Kolda,7.204,6.804,7.49,2011
Senegal,Africa,SEN,Subnat,SENr108,Louga,7.661,7.235,7.965,2011
Senegal,Africa,SEN,Subnat,SENr104,Saint Louis,7.686,7.259,7.991,2011
Senegal,Africa,SEN,Subnat,SENr105,Tambacounda,7.196,6.796,7.481,2011
Senegal,Africa,SEN,Subnat,SENr107,Thies,8.016,7.57,8.333,2011
Senegal,Africa,SEN,Subnat,SENr102,Ziguinchor,7.607,7.184,7.908,2011
Sierra Leone,Africa,SLE,National,SLEt,Total,7.274,7.154,7.382,2011
Sierra Leone,Africa,SLE,Subnat,SLEr109,Bo,7.241,7.121,7.348,2011
Sierra Leone,Africa,SLE,Subnat,SLEr101,Bombali,7.183,7.065,7.289,2011
Sierra Leone,Africa,SLE,Subnat,SLEr110,Bonthe,7.023,6.907,7.127,2011
Sierra Leone,Africa,SLE,Subnat,SLEr106,Kailahun,6.974,6.859,7.077,2011
Sierra Leone,Africa,SLE,Subnat,SLEr102,Kambia,7.136,7.018,7.241,2011
Sierra Leone,Africa,SLE,Subnat,SLEr107,Kenema,7.211,7.092,7.318,2011
Sierra Leone,Africa,SLE,Subnat,SLEr103,Koinadugu,6.953,6.838,7.056,2011
Sierra Leone,Africa,SLE,Subnat,SLEr108,Kono,7.061,6.945,7.166,2011
Sierra Leone,Africa,SLE,Subnat,SLEr111,Moyamba,6.953,6.838,7.056,2011
Sierra Leone,Africa,SLE,Subnat,SLEr104,Port Loko,7.109,6.991,7.214,2011
Sierra Leone,Africa,SLE,Subnat,SLEr112,Pujehun,7.072,6.955,7.177,2011
Sierra Leone,Africa,SLE,Subnat,SLEr105,Tonkolili,7.046,6.93,7.151,2011
Sierra Leone,Africa,SLE,Subnat,SLEr113,Western Rural,7.628,7.502,7.741,2011
Sierra Leone,Africa,SLE,Subnat,SLEr114,Western Urban,8.162,8.027,8.282,2011
Somalia,Africa,SOM,National,SOMt,Total,6.846,6.281,7.349,2011
Somalia,Africa,SOM,Subnat,SOMr102,Awdal,6.904,6.334,7.411,2011
Somalia,Africa,SOM,Subnat,SOMr109,Bakool,6.402,5.873,6.872,2011
Somalia,Africa,SOM,Subnat,SOMr116,Banadir,7.577,6.951,8.133,2011
Somalia,Africa,SOM,Subnat,SOMr108,Bari,7.214,6.619,7.744,2011
Somalia,Africa,SOM,Subnat,SOMr110,Bay,6.46,5.927,6.935,2011
Somalia,Africa,SOM,Subnat,SOMr117,Galguduud,6.522,5.984,7.001,2011
Somalia,Africa,SOM,Subnat,SOMr111,Gedo,6.58,6.037,7.063,2011
Somalia,Africa,SOM,Subnat,SOMr113,Hiran,6.565,6.023,7.047,2011
Somalia,Africa,SOM,Subnat,SOMr118,Lower Juba,6.467,5.934,6.942,2011
Somalia,Africa,SOM,Subnat,SOMr115,Lower Shabelle,6.665,6.115,7.155,2011
Somalia,Africa,SOM,Subnat,SOMr112,Middle Juba,6.445,5.913,6.918,2011
Somalia,Africa,SOM,Subnat,SOMr114,Middle Shabelle,6.676,6.125,7.167,2011
Somalia,Africa,SOM,Subnat,SOMr106,Mudug,6.929,6.357,7.438,2011
Somalia,Africa,SOM,Subnat,SOMr107,Nugal,6.797,6.236,7.296,2011
Somalia,Africa,SOM,Subnat,SOMr103,Sanaag,6.961,6.386,7.472,2011
Somalia,Africa,SOM,Subnat,SOMr104,Sool,6.684,6.133,7.175,2011
Somalia,Africa,SOM,Subnat,SOMr105,Togdhere,6.544,6.004,7.025,2011
Somalia,Africa,SOM,Subnat,SOMr101,W Galbeed,7.459,6.843,8.007,2011
South Africa,Africa,ZAF,National,ZAFt,Total,9.512,9.206,9.761,2011
South Africa,Africa,ZAF,Subnat,ZAFr102,Eastern Cape,9.092,8.799,9.33,2011
South Africa,Africa,ZAF,Subnat,ZAFr104,Free State,9.643,9.333,9.896,2011
South Africa,Africa,ZAF,Subnat,ZAFr107,Gauteng,9.813,9.497,10.07,2011
South Africa,Africa,ZAF,Subnat,ZAFr105,KwaZulu Natal,9.277,8.979,9.52,2011
South Africa,Africa,ZAF,Subnat,ZAFr108,Mpumalanga,9.457,9.153,9.705,2011
South Africa,Africa,ZAF,Subnat,ZAFr106,North West,9.371,9.07,9.617,2011
South Africa,Africa,ZAF,Subnat,ZAFr103,Northern Cape,9.528,9.221,9.777,2011
South Africa,Africa,ZAF,Subnat,ZAFr109,Northern Province,9.211,8.914,9.452,2011
South Africa,Africa,ZAF,Subnat,ZAFr101,Western Cape,9.905,9.586,10.17,2011
South Sudan,Africa,SSD,National,SSDt,Total,7.639,7.484,7.776,2011
South Sudan,Africa,SSD,Subnat,SSDr109,Central Equatoria,7.858,7.699,7.999,2011
South Sudan,Africa,SSD,Subnat,SSDr110,Eastern Equatoria,7.492,7.34,7.626,2011
South Sudan,Africa,SSD,Subnat,SSDr102,Jonglei,7.518,7.366,7.653,2011
South Sudan,Africa,SSD,Subnat,SSDr107,Lakes,7.755,7.598,7.895,2011
South Sudan,Africa,SSD,Subnat,SSDr105,Northern Bahr El Ghazal,7.545,7.393,7.681,2011
South Sudan,Africa,SSD,Subnat,SSDr103,Unity,7.634,7.479,7.771,2011
South Sudan,Africa,SSD,Subnat,SSDr101,Upper Nile,7.776,7.619,7.915,2011
South Sudan,Africa,SSD,Subnat,SSDr104,Warrap,7.49,7.339,7.625,2011
South Sudan,Africa,SSD,Subnat,SSDr106,Western Bahr El Ghazal,7.745,7.588,7.884,2011
South Sudan,Africa,SSD,Subnat,SSDr108,Western Equatoria,7.734,7.577,7.872,2011
Sudan,Africa,SDN,National,SDNt,Total,8.437,7.792,8.825,2011
Sudan,Africa,SDN,Subnat,SDNr105,Al Gedarif,8.182,7.557,8.558,2011
Sudan,Africa,SDN,Subnat,SDNr107,Al Gezira,8.83,8.156,9.236,2011
Sudan,Africa,SDN,Subnat,SDNr110,Blue Nile,8.152,7.529,8.527,2011
Sudan,Africa,SDN,Subnat,SDNr104,Kassala,8.178,7.553,8.554,2011
Sudan,Africa,SDN,Subnat,SDNr106,Khartoum,9.402,8.684,9.835,2011
Sudan,Africa,SDN,Subnat,SDNr102,Nahr El Nil,8.91,8.229,9.319,2011
Sudan,Africa,SDN,Subnat,SDNr113,North Darfur,8.002,7.39,8.37,2011
Sudan,Africa,SDN,Subnat,SDNr111,North Kordofan,8.014,7.402,8.382,2011
Sudan,Africa,SDN,Subnat,SDNr101,Northern,9.348,8.634,9.778,2011
Sudan,Africa,SDN,Subnat,SDNr103,Red Sea,8.152,7.529,8.527,2011
Sudan,Africa,SDN,Subnat,SDNr109,Sinnar,8.377,7.738,8.763,2011
Sudan,Africa,SDN,Subnat,SDNr115,South Darfur,7.904,7.3,8.267,2011
Sudan,Africa,SDN,Subnat,SDNr112,South Kordofan,8.008,7.396,8.376,2011
Sudan,Africa,SDN,Subnat,SDNr114,West Darfur,7.804,7.207,8.162,2011
Sudan,Africa,SDN,Subnat,SDNr108,White Nile,8.478,7.83,8.868,2011
Tanzania,Africa,TZA,National,TZAt,Total,7.631,7.47,7.774,2011
Tanzania,Africa,TZA,Subnat,TZAr202," Arusha, Manyara",7.56,7.401,7.701,2011
Tanzania,Africa,TZA,Subnat,TZAr207, Dar Es Salam,8.465,8.287,8.624,2011
Tanzania,Africa,TZA,Subnat,TZAr201, Dodoma,7.271,7.118,7.407,2011
Tanzania,Africa,TZA,Subnat,TZAr211," Iringa, Njombe",7.678,7.516,7.821,2011
Tanzania,Africa,TZA,Subnat,TZAr218, Kagera,7.426,7.269,7.564,2011
Tanzania,Africa,TZA,Subnat,TZAr216, Kigoma,7.416,7.26,7.555,2011
Tanzania,Africa,TZA,Subnat,TZAr203, Kilimanjaro,7.948,7.78,8.096,2011
Tanzania,Africa,TZA,Subnat,TZAr208, Lindi,7.354,7.199,7.492,2011
Tanzania,Africa,TZA,Subnat,TZAr220, Mara,7.496,7.338,7.636,2011
Tanzania,Africa,TZA,Subnat,TZAr212, Mbeya,7.629,7.468,7.772,2011
Tanzania,Africa,TZA,Subnat,TZAr205, Morogoro,7.577,7.418,7.719,2011
Tanzania,Africa,TZA,Subnat,TZAr209, Mtwara,7.431,7.275,7.57,2011
Tanzania,Africa,TZA,Subnat,TZAr219," Mwanza, Geita",7.578,7.419,7.72,2011
Tanzania,Africa,TZA,Subnat,TZAr224, Pemba North,7.819,7.655,7.966,2011
Tanzania,Africa,TZA,Subnat,TZAr225, Pemba South,7.981,7.813,8.13,2011
Tanzania,Africa,TZA,Subnat,TZAr206, Pwani,7.585,7.426,7.727,2011
Tanzania,Africa,TZA,Subnat,TZAr215," Rukwa, Katavi",7.375,7.22,7.513,2011
Tanzania,Africa,TZA,Subnat,TZAr210, Ruvuma,7.545,7.386,7.686,2011
Tanzania,Africa,TZA,Subnat,TZAr217," Shinyanga, Simiyu",7.588,7.429,7.73,2011
Tanzania,Africa,TZA,Subnat,TZAr213, Singida,7.388,7.232,7.526,2011
Tanzania,Africa,TZA,Subnat,TZAr214, Tabora,7.469,7.312,7.609,2011
Tanzania,Africa,TZA,Subnat,TZAr204, Tanga,7.657,7.496,7.801,2011
Tanzania,Africa,TZA,Subnat,TZAr221, Zanzibar North,7.783,7.619,7.929,2011
Tanzania,Africa,TZA,Subnat,TZAr222, Zanzibar South,8.108,7.937,8.26,2011
Tanzania,Africa,TZA,Subnat,TZAr223, Zanzibar West,8.935,8.747,9.103,2011
Togo,Africa,TGO,National,TGOt,Total,7.483,7.214,7.694,2011
Togo,Africa,TGO,Subnat,TGOr104,Centrale,7.391,7.125,7.599,2011
Togo,Africa,TGO,Subnat,TGOr105,Kara,7.308,7.045,7.515,2011
Togo,Africa,TGO,Subnat,TGOr101,Lome,8.155,7.861,8.385,2011
Togo,Africa,TGO,Subnat,TGOr102,Maritime,7.495,7.225,7.707,2011
Togo,Africa,TGO,Subnat,TGOr103,Plateaux,7.193,6.934,7.396,2011
Togo,Africa,TGO,Subnat,TGOr106,Savanes,7.152,6.895,7.354,2011
Tunisia,Africa,TUN,National,TUNt,Total,9.215,8.42,9.656,2011
Tunisia,Africa,TUN,Subnat,TUNr105,"Centre Est (Sousse, Monastir, Mahdia, Sfax)",9.275,8.474,9.718,2011
Tunisia,Africa,TUN,Subnat,TUNr104,"Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",8.834,8.071,9.256,2011
Tunisia,Africa,TUN,Subnat,TUNr101,"Grand Tunis (Tunis, Ariana, Ben Arous, Manouba)",9.431,8.617,9.882,2011
Tunisia,Africa,TUN,Subnat,TUNr102,"Nord Est (Nabeul, Zaghouan, Bizerte)",9.294,8.492,9.739,2011
Tunisia,Africa,TUN,Subnat,TUNr103,"Nord Ouest (Beja, Jendouba, Kef, Siliana)",8.954,8.181,9.382,2011
Tunisia,Africa,TUN,Subnat,TUNr107,"Sud Est (Gabes, Medinine, Tataouine)",9.15,8.36,9.588,2011
Tunisia,Africa,TUN,Subnat,TUNr106,"Sud Ouest (Gafsa, Tozeur, Kebili)",9.267,8.467,9.71,2011
Uganda,Africa,UGA,National,UGAt,Total,7.579,7.417,7.722,2011
Uganda,Africa,UGA,Subnat,UGAr101,Central 1 (Central South),7.704,7.54,7.85,2011
Uganda,Africa,UGA,Subnat,UGAr102,Central 2 (Central North),7.624,7.461,7.768,2011
Uganda,Africa,UGA,Subnat,UGAr104,East Central (Busoga),7.507,7.347,7.649,2011
Uganda,Africa,UGA,Subnat,UGAr105,"Eastern (Bukedi, Bugishu, Teso)",7.365,7.208,7.505,2011
Uganda,Africa,UGA,Subnat,UGAr103,Kampala,8.478,8.297,8.638,2011
Uganda,Africa,UGA,Subnat,UGAr106,"North (Karamoja, Lango, Acholi)",7.263,7.108,7.4,2011
Uganda,Africa,UGA,Subnat,UGAr109,"Southwest (Ankole, Kigezi)",7.514,7.354,7.656,2011
Uganda,Africa,UGA,Subnat,UGAr107,West Nile,7.312,7.156,7.45,2011
Uganda,Africa,UGA,Subnat,UGAr108,"Western (Bunyoro, Tooro)",7.55,7.388,7.692,2011
Zambia,Africa,ZMB,National,ZMBt,Total,7.963,7.776,8.126,2011
Zambia,Africa,ZMB,Subnat,ZMBr101,Central,7.844,7.659,8.004,2011
Zambia,Africa,ZMB,Subnat,ZMBr102,Copperbelt,8.635,8.432,8.812,2011
Zambia,Africa,ZMB,Subnat,ZMBr103,Eastern,7.588,7.41,7.743,2011
Zambia,Africa,ZMB,Subnat,ZMBr104,Luapula,7.518,7.341,7.672,2011
Zambia,Africa,ZMB,Subnat,ZMBr105,Lusaka,8.729,8.524,8.907,2011
Zambia,Africa,ZMB,Subnat,ZMBr107,North-Western,7.54,7.363,7.694,2011
Zambia,Africa,ZMB,Subnat,ZMBr106,Northern,7.537,7.36,7.691,2011
Zambia,Africa,ZMB,Subnat,ZMBr108,Southern,7.874,7.689,8.035,2011
Zambia,Africa,ZMB,Subnat,ZMBr109,Western,7.381,7.207,7.532,2011
Zimbabwe,Africa,ZWE,National,ZWEt,Total,8.057,7.927,8.185,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr110,Bulawayo,9.12,8.974,9.265,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr109,Harare,8.783,8.643,8.923,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr101,Manicaland,7.899,7.772,8.025,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr102,Mashonaland Central,7.787,7.662,7.911,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr103,Mashonaland East,7.869,7.743,7.995,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr104,Mashonaland West,7.918,7.791,8.044,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr108,Masvingo,7.691,7.567,7.813,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr105,Matebeleland North,7.606,7.484,7.727,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr106,Matebeleland South,7.747,7.623,7.871,2011
Zimbabwe,Africa,ZWE,Subnat,ZWEr107,Midlands,7.961,7.833,8.088,2011
Algeria,Africa,DZA,National,DZAt,Total,9.312,8.165,9.816,2012
Algeria,Africa,DZA,Subnat,DZAr104,"Hauts Plateaux Centre (Djelfa, Laghouat, MSila)",9.212,8.078,9.711,2012
Algeria,Africa,DZA,Subnat,DZAr105,"Hauts Plateaux Est (Setif, Batna, Khenchela, Bordj Bou Arreridj, Oum El Bouaghi, Tebessa)",9.326,8.178,9.831,2012
Algeria,Africa,DZA,Subnat,DZAr106,"Hauts Plateaux Ouest (Tiaret, Saida, Tissemsilt, Naama, El Bayadh)",9.264,8.123,9.766,2012
Algeria,Africa,DZA,Subnat,DZAr101,"Nord Centre (Alger, Blida, Boumerdes, Tipaza, Bouira, Medea, Tizi-Ouzou, Bejaia, Chlef, Ain Defla)",9.323,8.175,9.828,2012
Algeria,Africa,DZA,Subnat,DZAr102,"Nord Est (Annaba, Constantine, Skikda, Jijel, Mila, Souk Ahras, El Tarf, Guelma)",9.301,8.155,9.804,2012
Algeria,Africa,DZA,Subnat,DZAr103,"Nord Ouest (Oran, Tlemcen, Mostaganem, Ain Temouchent, Relizane, Sidi Bel Abbes, Mascara)",9.329,8.18,9.834,2012
Algeria,Africa,DZA,Subnat,DZAr107,"Sud (Bechar, Tindouf, Adrar, Ghardaia, Biskra, El Oued, Ouargla, Tamanrasset,Illizi)",9.34,8.19,9.846,2012
Angola,Africa,AGO,National,AGOt,Total,8.893,,,2012
Angola,Africa,AGO,Subnat,AGOr218, Bengo,8.551,,,2012
Angola,Africa,AGO,Subnat,AGOr209, Benguela,9.122,,,2012
Angola,Africa,AGO,Subnat,AGOr211, Bie,7.969,,,2012
Angola,Africa,AGO,Subnat,AGOr201, Cabinda,9.507,,,2012
Angola,Africa,AGO,Subnat,AGOr216, Cunene,8.345,,,2012
Angola,Africa,AGO,Subnat,AGOr210, Huambo,8.654,,,2012
Angola,Africa,AGO,Subnat,AGOr215, Huila,8.817,,,2012
Angola,Africa,AGO,Subnat,AGOr213, Kuando Kubango,7.943,,,2012
Angola,Africa,AGO,Subnat,AGOr205, Kuanza Norte,8.343,,,2012
Angola,Africa,AGO,Subnat,AGOr206, Kuanza Sul,8.116,,,2012
Angola,Africa,AGO,Subnat,AGOr204, Luanda,10.03,,,2012
Angola,Africa,AGO,Subnat,AGOr208, Lunda Norte,8.154,,,2012
Angola,Africa,AGO,Subnat,AGOr217, Lunda Sul,8.032,,,2012
Angola,Africa,AGO,Subnat,AGOr207, Malange,8.361,,,2012
Angola,Africa,AGO,Subnat,AGOr212, Moxico,8.203,,,2012
Angola,Africa,AGO,Subnat,AGOr214, Namibe,9.022,,,2012
Angola,Africa,AGO,Subnat,AGOr203, Uige,8.519,,,2012
Angola,Africa,AGO,Subnat,AGOr202, Zaire,8.21,,,2012
Benin,Africa,BEN,National,BENt,Total,7.917,7.785,8.034,2012
Benin,Africa,BEN,Subnat,BENr101,Atacora (incl Donga),7.64,7.512,7.753,2012
Benin,Africa,BEN,Subnat,BENr102,Atlantique (incl Littoral (Cotonou)),8.39,8.249,8.514,2012
Benin,Africa,BEN,Subnat,BENr103,Borgou (incl Alibori),7.717,7.588,7.831,2012
Benin,Africa,BEN,Subnat,BENr104,Mono (incl Couffo),7.625,7.497,7.738,2012
Benin,Africa,BEN,Subnat,BENr105,Queme (incl Plateau),7.934,7.801,8.052,2012
Benin,Africa,BEN,Subnat,BENr106,Zou (incl Collines),7.705,7.577,7.82,2012
Botswana,Africa,BWA,National,BWAt,Total,9.546,9.351,9.715,2012
Botswana,Africa,BWA,Subnat,BWAr101,Central,9.394,9.202,9.56,2012
Botswana,Africa,BWA,Subnat,BWAr110,Chobe,9.558,9.362,9.727,2012
Botswana,Africa,BWA,Subnat,BWAr102,Ghanzi,9.268,9.078,9.431,2012
Botswana,Africa,BWA,Subnat,BWAr103,Kgalagadi,9.326,9.134,9.49,2012
Botswana,Africa,BWA,Subnat,BWAr104,Kgatleng,9.649,9.451,9.819,2012
Botswana,Africa,BWA,Subnat,BWAr105,Kweneng,9.459,9.265,9.626,2012
Botswana,Africa,BWA,Subnat,BWAr106,North-East,9.772,9.571,9.944,2012
Botswana,Africa,BWA,Subnat,BWAr107,"North-West, Ngamiland",9.164,8.976,9.326,2012
Botswana,Africa,BWA,Subnat,BWAr108,South-East,10.04,9.838,10.22,2012
Botswana,Africa,BWA,Subnat,BWAr109,Southern,9.393,9.201,9.559,2012
Burkina Faso,Africa,BFA,National,BFAt,Total,7.489,7.232,7.696,2012
Burkina Faso,Africa,BFA,Subnat,BFAr101,Boucle de Mouhoun,7.305,7.054,7.507,2012
Burkina Faso,Africa,BFA,Subnat,BFAr102,Cascades,7.604,7.343,7.814,2012
Burkina Faso,Africa,BFA,Subnat,BFAr103,Centre (incl Ouagadougou),8.27,7.986,8.498,2012
Burkina Faso,Africa,BFA,Subnat,BFAr104,Centre-Est,7.454,7.198,7.66,2012
Burkina Faso,Africa,BFA,Subnat,BFAr105,Centre-Nord,7.37,7.117,7.574,2012
Burkina Faso,Africa,BFA,Subnat,BFAr106,Centre-Ouest,7.41,7.155,7.615,2012
Burkina Faso,Africa,BFA,Subnat,BFAr107,Centre-Sud,7.364,7.111,7.568,2012
Burkina Faso,Africa,BFA,Subnat,BFAr108,Est,7.199,6.952,7.398,2012
Burkina Faso,Africa,BFA,Subnat,BFAr109,Hauts Bassins,7.71,7.445,7.923,2012
Burkina Faso,Africa,BFA,Subnat,BFAr110,Nord,7.425,7.17,7.63,2012
Burkina Faso,Africa,BFA,Subnat,BFAr111,Plateau Central,7.462,7.206,7.669,2012
Burkina Faso,Africa,BFA,Subnat,BFAr112,Sahel,6.99,6.75,7.183,2012
Burkina Faso,Africa,BFA,Subnat,BFAr113,Sud-Ouest,7.203,6.955,7.402,2012
Burundi,Africa,BDI,National,BDIt,Total,6.757,6.669,6.84,2012
Burundi,Africa,BDI,Subnat,BDIr103,"East (Cankuzo, Rutana, Ruyigi )",6.696,6.608,6.779,2012
Burundi,Africa,BDI,Subnat,BDIr105,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",6.712,6.624,6.794,2012
Burundi,Africa,BDI,Subnat,BDIr101,"North (Kayanza, Kirundo, Muyinga, Ngozi)",6.635,6.548,6.717,2012
Burundi,Africa,BDI,Subnat,BDIr102,"South (Bururi, Makamba)",6.796,6.707,6.88,2012
Burundi,Africa,BDI,Subnat,BDIr104,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",6.972,6.881,7.058,2012
Cameroon,Africa,CMR,National,CMRt,Total,8.087,7.888,8.255,2012
Cameroon,Africa,CMR,Subnat,CMRr101,Adamaoua,7.938,7.742,8.102,2012
Cameroon,Africa,CMR,Subnat,CMRr102,Centre (incl Yaounde),8.542,8.332,8.719,2012
Cameroon,Africa,CMR,Subnat,CMRr103,Est,7.736,7.545,7.896,2012
Cameroon,Africa,CMR,Subnat,CMRr104,Extreme Nord,7.498,7.313,7.653,2012
Cameroon,Africa,CMR,Subnat,CMRr105,Littoral (incl Douala),8.697,8.483,8.877,2012
Cameroon,Africa,CMR,Subnat,CMRr106,Nord,7.536,7.35,7.692,2012
Cameroon,Africa,CMR,Subnat,CMRr107,Nord Ouest,7.93,7.734,8.094,2012
Cameroon,Africa,CMR,Subnat,CMRr108,Ouest,8.124,7.924,8.292,2012
Cameroon,Africa,CMR,Subnat,CMRr109,Sud,8.073,7.874,8.24,2012
Cameroon,Africa,CMR,Subnat,CMRr110,Sud Ouest,8.262,8.058,8.433,2012
Cape Verde,Africa,CPV,National,CPVt,Total,8.714,8.383,8.964,2012
Cape Verde,Africa,CPV,Subnat,CPVr105,Fogo,8.673,8.344,8.923,2012
Cape Verde,Africa,CPV,Subnat,CPVr101,S.Antao,8.631,8.303,8.879,2012
Cape Verde,Africa,CPV,Subnat,CPVr102,S.Vicente,8.899,8.56,9.154,2012
